,age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,sex_F,sex_M,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP
315,18,2,1,5,5,2,2,1,2,0,4,2,5,1,2,1,8,14,14,15,1,0,0,1,1,0,1,0,0,1,1,1,1,1
316,17,2,4,1,2,3,2,2,2,0,4,3,3,1,1,1,6,15,16,16,1,0,0,1,1,0,1,0,0,1,1,1,1,1
317,17,2,2,3,5,1,2,2,2,0,4,4,4,2,3,5,6,12,12,12,1,0,1,1,1,1,1,0,0,1,1,1,1,1
318,18,3,2,5,3,2,2,2,2,0,4,1,1,1,1,5,15,12,9,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1
319,18,4,4,4,3,2,2,2,1,0,3,2,4,1,4,3,6,11,12,12,0,1,0,1,1,0,0,1,0,1,1,1,0,1
320,18,4,4,2,2,3,1,1,2,1,2,4,4,1,1,4,2,14,12,13,1,0,0,1,1,1,1,1,0,1,1,1,1,1
321,17,2,2,5,3,3,1,3,3,0,4,2,3,1,1,1,8,13,15,15,1,0,0,1,1,0,1,0,0,1,1,1,1,1
322,19,3,2,3,3,3,1,1,2,1,3,3,3,4,3,3,0,9,8,10,1,0,0,1,0,1,1,0,0,1,1,0,0,1
323,18,4,3,4,3,1,2,2,1,0,4,2,3,1,2,1,0,10,10,10,0,1,1,1,1,0,0,1,0,1,1,1,0,1
324,18,1,2,1,5,2,3,2,1,0,3,4,4,2,4,4,10,10,10,11,0,1,0,1,1,0,0,0,0,1,0,0,0,1
325,17,4,1,3,5,2,2,2,1,0,4,5,4,2,4,5,22,11,11,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1
326,17,3,2,4,3,2,2,1,1,0,4,4,4,3,4,3,18,13,13,13,0,1,1,0,1,0,0,0,0,1,1,1,0,1
327,18,1,1,1,5,3,2,2,4,0,5,2,2,1,1,3,2,17,17,18,1,0,1,1,0,0,1,1,0,0,1,1,0,1
328,18,1,1,5,5,2,2,2,2,0,5,4,4,1,1,4,0,12,13,13,1,0,0,1,1,1,0,1,0,1,1,1,0,1
329,17,2,2,5,5,1,2,1,2,0,5,4,5,1,2,5,12,12,12,14,1,0,0,1,1,0,1,0,0,1,0,1,0,1
330,18,2,1,5,5,3,2,2,2,0,4,3,1,1,1,5,10,12,13,14,1,0,0,1,1,0,0,1,0,1,1,1,1,1
331,17,1,1,5,5,3,1,1,2,0,4,3,3,1,2,4,0,12,12,12,0,1,0,1,1,0,0,0,0,1,0,1,0,1
332,18,2,2,1,1,4,2,1,3,0,4,3,3,1,2,2,0,18,18,18,1,0,0,1,1,0,1,0,0,1,1,1,0,1
333,17,1,1,3,4,3,2,1,3,0,4,3,3,1,1,3,0,13,13,14,1,0,0,1,1,0,1,0,0,1,1,1,0,1
334,18,2,1,3,3,3,2,1,3,0,4,2,4,1,3,2,0,14,15,15,0,1,0,1,1,0,0,1,0,1,1,1,0,1
335,18,4,4,4,4,3,2,1,2,0,5,4,3,1,1,2,0,17,17,17,0,1,1,0,1,0,1,1,0,1,1,1,0,1
336,18,4,2,4,5,2,2,1,2,0,4,3,2,1,4,5,2,15,16,16,0,1,0,1,1,0,1,1,0,1,1,1,1,1
337,17,4,3,2,3,3,2,1,3,0,4,2,2,1,2,3,0,17,18,18,1,0,0,1,1,0,1,0,0,1,1,1,0,1
338,17,3,1,3,5,3,2,2,4,0,3,1,2,1,1,3,0,18,19,19,1,0,1,1,0,0,1,0,0,0,1,1,0,1
339,18,3,2,3,5,3,2,2,3,0,5,4,2,1,1,4,0,14,15,15,0,1,1,1,0,0,1,1,0,1,1,1,0,1
340,17,3,3,2,5,2,2,1,1,0,4,4,3,1,3,5,0,14,15,15,0,1,0,1,1,0,1,0,0,1,1,1,0,1
341,19,4,4,2,5,3,3,2,2,0,2,3,4,2,3,2,2,14,13,13,1,0,0,1,1,0,1,1,0,1,1,1,0,1
342,18,4,3,5,5,2,3,2,2,0,4,4,5,1,2,2,0,13,14,14,1,0,1,1,1,0,1,0,0,1,1,1,1,1
343,18,4,3,5,5,3,1,1,4,0,4,3,3,1,1,3,0,16,17,17,1,0,0,1,1,0,1,0,0,1,1,1,0,1
344,18,4,4,4,4,2,2,1,1,0,1,4,2,2,2,1,0,18,18,17,0,1,1,1,1,0,1,0,0,1,1,1,1,1
345,18,4,4,2,5,2,2,1,2,0,4,2,4,1,1,4,0,14,15,15,1,0,1,0,1,0,1,0,1,1,1,1,1,1
346,17,4,4,5,4,2,1,2,1,0,4,1,1,2,2,5,0,12,13,13,0,1,1,1,1,0,0,0,0,1,1,1,0,1
347,17,4,4,3,3,3,2,2,3,0,5,3,4,1,1,5,0,7,7,8,1,0,0,1,0,0,1,1,0,1,1,1,0,1
348,17,4,2,5,5,3,2,2,3,0,4,3,3,1,1,3,0,16,16,16,1,0,0,1,1,0,1,0,0,1,1,1,0,1
349,17,3,2,2,2,3,1,1,4,0,5,2,2,1,2,5,0,18,18,18,1,0,0,1,1,0,1,1,0,1,0,1,0,1
350,19,2,1,1,3,1,2,2,3,1,4,3,1,1,1,5,0,9,10,11,0,1,1,1,0,0,0,1,0,1,1,1,1,1
351,20,3,2,3,5,1,3,1,1,2,5,5,3,1,1,5,0,14,15,15,0,1,0,0,1,0,0,1,0,0,1,1,0,1
352,19,3,3,5,3,3,1,1,2,0,4,5,3,1,2,5,0,10,10,11,0,1,0,1,0,0,0,1,0,0,1,1,1,1
353,18,1,4,5,4,2,2,1,2,0,3,4,4,1,2,5,2,10,10,11,1,0,0,1,1,1,1,0,0,0,0,1,1,1
354,18,2,1,3,5,1,2,2,2,0,5,3,3,1,2,1,2,12,12,15,1,0,0,1,1,0,1,1,0,1,1,1,0,1
355,17,2,3,5,5,1,1,2,2,0,4,2,1,1,1,3,2,11,12,14,1,0,0,1,1,0,0,1,0,1,1,1,1,1
356,17,4,4,4,4,1,2,1,1,0,4,4,4,1,1,5,2,15,16,17,1,0,0,1,0,0,0,1,0,1,1,1,0,1
357,18,4,3,5,5,1,2,1,3,0,4,3,4,1,1,5,2,14,15,17,1,0,0,1,1,0,1,1,0,1,1,1,1,1
358,18,4,3,2,3,1,2,2,1,0,3,2,4,1,4,1,8,12,12,15,1,0,1,1,1,0,1,0,0,1,1,1,0,1
359,17,3,4,1,3,1,1,1,3,0,4,3,4,2,5,5,2,15,15,17,1,0,0,1,0,0,1,1,0,1,0,1,0,1
360,18,3,3,1,5,1,1,1,2,0,4,1,4,1,1,3,8,11,12,14,1,0,0,1,1,0,1,0,0,1,1,1,0,1
361,19,4,2,2,5,1,2,2,2,0,5,4,4,1,1,1,9,11,10,10,0,1,0,1,1,0,1,1,0,1,1,1,1,1
362,18,4,4,4,5,1,2,1,2,0,4,4,4,3,3,5,0,12,11,13,1,0,0,1,1,0,1,0,0,1,1,1,0,1
363,18,3,4,5,5,1,2,1,1,0,5,4,4,1,1,1,4,11,12,14,1,0,0,1,1,0,1,1,0,1,1,1,1,1
364,17,4,4,2,2,1,2,1,1,0,5,3,4,1,2,5,2,14,15,17,1,0,0,1,1,0,0,1,0,1,1,1,0,1
365,17,4,3,3,3,1,2,1,2,0,5,2,2,1,2,5,14,15,14,17,1,0,0,0,1,0,1,0,0,1,1,1,1,1
366,17,3,3,3,5,2,2,1,2,0,5,3,3,1,1,5,0,12,12,13,1,0,1,0,1,1,1,0,0,1,1,1,0,1
367,17,2,1,5,5,2,1,1,2,0,4,2,3,2,2,2,2,11,12,14,1,0,1,1,1,0,0,1,0,1,1,1,0,1
368,18,4,4,5,5,3,1,1,1,0,4,2,5,3,4,5,2,8,9,11,0,1,1,1,1,0,1,0,0,1,1,1,0,1
369,19,1,1,5,5,1,3,3,3,0,1,5,5,4,3,5,12,10,10,11,1,0,0,1,1,0,0,1,0,0,1,0,1,1
370,19,1,1,5,5,1,3,3,2,2,5,3,4,1,1,4,2,8,8,9,1,0,1,0,1,0,1,0,0,1,0,1,1,1
371,18,2,2,5,5,1,2,1,1,0,4,3,5,2,4,5,2,10,10,10,1,0,0,1,1,0,1,1,0,1,1,1,1,1
372,17,2,2,5,5,1,2,1,2,0,4,2,2,1,1,3,4,14,13,13,1,0,0,1,1,0,1,0,0,0,1,1,1,1
373,17,2,2,3,3,1,2,1,3,0,3,3,2,2,2,3,0,11,11,10,1,0,1,1,0,0,1,1,0,1,1,1,0,1
374,17,3,1,3,3,1,1,1,3,0,3,4,3,2,3,5,0,17,18,17,1,0,0,1,1,0,1,0,0,1,0,1,0,1
375,17,0,2,1,1,2,1,2,3,0,3,3,3,2,3,2,0,14,14,15,1,0,1,1,1,0,0,0,0,1,1,1,0,1
376,18,1,1,5,5,2,2,2,3,0,4,5,5,1,2,2,0,14,14,14,1,0,0,1,1,0,0,1,0,1,1,1,0,1
377,18,4,4,5,5,1,2,1,3,0,4,3,3,2,2,3,0,13,14,13,0,1,0,1,1,0,0,1,0,1,1,1,0,1
378,17,3,3,5,3,3,2,1,1,0,4,3,5,3,5,5,0,17,18,17,0,1,0,1,1,0,0,1,0,1,0,1,0,1
379,17,2,2,3,5,1,2,4,1,0,4,4,5,5,5,4,2,11,10,10,0,1,0,1,0,0,1,0,0,1,1,1,0,1
380,17,4,4,4,3,1,2,1,3,0,5,4,4,1,3,4,0,13,12,13,1,0,0,1,1,0,1,1,0,1,1,1,0,1
381,17,4,4,4,4,1,2,2,3,0,4,3,3,1,2,4,4,15,14,15,1,0,0,1,1,0,1,0,0,1,0,1,1,1
382,17,3,3,1,5,1,2,1,1,0,4,2,5,2,5,5,2,11,12,11,1,0,0,1,1,0,1,1,1,1,1,1,0,1
383,18,2,2,5,5,1,2,1,4,0,4,5,5,2,4,5,0,11,11,12,0,1,1,1,1,0,1,1,1,1,1,1,0,1
384,19,3,2,1,3,2,3,1,1,0,5,3,4,2,2,5,0,11,10,10,0,1,0,1,0,0,1,0,0,0,0,1,1,1
385,18,2,2,1,5,1,2,4,2,0,4,2,5,1,1,2,2,10,9,10,1,0,0,1,1,0,0,1,0,0,1,1,1,1
386,17,2,4,1,5,1,1,1,3,0,4,4,3,1,1,5,0,15,15,15,1,0,0,1,0,0,1,0,0,1,1,1,1,1
387,18,2,2,5,5,3,2,1,1,0,5,4,2,1,2,5,6,15,14,15,0,1,0,1,1,0,0,0,0,1,0,1,0,1
388,18,3,3,3,3,2,2,1,2,0,5,3,4,1,1,4,8,10,11,12,1,0,0,1,1,0,0,1,0,1,1,1,0,1
389,18,2,2,5,5,2,3,1,2,0,4,3,3,1,1,2,0,10,9,12,1,0,1,1,1,0,0,1,0,1,0,1,1,1
390,18,2,2,1,5,1,2,2,4,0,4,4,4,1,1,4,6,14,13,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1
391,17,3,4,3,5,1,2,1,3,0,4,4,5,1,3,5,8,11,13,14,1,0,0,1,1,0,0,0,0,1,1,1,0,1
392,17,3,2,5,5,2,2,1,2,0,4,3,2,2,3,2,0,12,13,15,1,0,0,1,1,0,1,0,0,1,1,1,1,1
393,18,3,3,3,3,2,2,1,4,0,5,3,3,1,1,1,4,14,14,15,1,0,1,1,1,0,1,0,0,1,1,1,0,1
394,17,3,2,5,5,2,2,1,2,0,4,3,3,2,3,2,0,14,14,16,1,0,0,0,0,0,1,0,0,1,1,1,0,1
395,18,4,4,4,3,2,1,1,2,0,4,3,3,2,2,2,0,12,12,13,0,1,0,1,1,0,1,1,0,1,1,1,0,1
396,18,3,4,3,5,2,2,1,2,0,4,3,3,1,3,5,6,16,16,17,0,1,1,1,1,0,0,1,0,1,1,1,1,1
397,17,2,2,1,1,2,1,1,2,0,3,3,1,1,2,4,18,10,12,14,1,0,0,0,1,0,1,0,0,1,1,1,1,1
398,18,2,3,1,5,1,2,1,3,0,4,3,3,1,2,3,0,11,12,14,1,0,0,1,1,0,1,0,0,1,1,1,0,1
399,18,3,2,5,3,4,2,1,3,0,5,4,3,2,3,1,4,14,16,17,1,0,0,1,1,0,0,0,0,1,1,1,1,1
400,18,4,3,4,3,1,2,1,3,0,5,3,2,1,2,4,4,15,14,17,0,1,0,1,0,0,0,0,0,1,1,1,1,1
401,18,4,3,4,5,1,2,1,3,0,5,4,5,2,3,5,0,14,13,14,0,1,0,1,1,0,1,0,0,1,1,1,1,1
402,17,4,3,2,5,3,2,1,3,0,4,4,3,1,3,4,0,11,12,13,1,0,0,1,1,0,1,1,0,1,1,1,1,1
403,17,2,1,3,5,1,2,2,2,0,4,3,4,2,2,1,10,12,15,15,1,0,0,1,1,0,1,1,0,1,1,1,1,1
404,17,2,1,3,5,3,2,1,2,0,4,3,5,2,4,4,4,12,16,16,1,0,0,1,1,0,1,1,0,1,1,1,0,1
405,19,2,3,1,5,2,3,2,1,1,2,2,3,3,4,5,16,10,11,11,1,0,1,0,1,0,0,0,0,1,1,0,0,1
406,17,3,1,5,1,2,2,1,1,1,4,1,2,1,1,3,6,10,13,13,1,0,0,1,1,0,1,0,1,1,1,1,1,1
407,21,4,4,5,5,3,3,1,3,2,3,3,2,1,1,5,0,9,12,12,1,0,1,1,1,0,0,1,1,1,1,1,0,1
408,18,2,2,3,3,3,2,1,2,0,4,4,4,1,3,3,11,9,11,12,0,1,1,1,1,0,1,1,0,1,0,0,0,1
409,18,3,4,5,5,3,3,1,2,0,4,3,5,1,4,2,9,13,14,15,0,1,1,0,1,0,0,1,0,1,1,1,1,1
410,17,2,2,3,3,3,2,1,2,0,4,3,4,1,3,4,0,13,17,17,1,0,0,1,1,0,1,1,0,1,1,1,0,1
411,17,4,4,2,5,3,2,1,3,0,4,4,2,1,2,4,2,12,15,15,0,1,1,0,1,0,1,0,0,1,1,1,0,1
412,18,4,2,4,5,1,2,1,2,0,4,2,2,1,1,3,0,14,17,17,1,0,1,1,1,0,1,1,0,1,1,1,0,1
413,21,1,1,1,5,1,3,2,2,2,5,3,3,5,2,4,21,9,10,10,0,1,1,1,0,0,1,1,0,1,1,0,1,1
414,20,1,1,5,5,3,3,2,3,0,3,2,2,1,3,3,8,11,15,15,1,0,0,1,0,0,0,0,0,1,1,1,1,1
415,19,4,4,4,5,2,3,1,1,1,3,2,5,4,4,5,5,9,10,11,1,0,0,1,1,0,1,0,0,1,1,1,1,1
416,17,3,2,5,5,3,2,1,2,0,4,4,4,1,2,5,10,16,18,18,0,1,1,0,1,0,1,0,0,1,1,1,0,1
417,18,3,2,1,5,3,1,1,3,0,4,3,4,1,2,2,5,14,17,17,1,0,0,1,1,0,1,0,0,1,1,1,1,1
418,18,2,3,5,3,3,1,1,1,0,3,1,3,4,5,4,13,13,14,14,0,1,0,1,0,0,0,0,0,1,1,1,0,1
419,19,2,1,5,5,3,2,1,1,0,5,3,4,1,4,4,10,7,11,11,0,1,0,1,1,0,0,0,0,1,1,1,0,1
420,18,2,2,3,5,3,2,2,2,0,4,1,4,1,3,4,10,14,17,17,1,0,1,0,1,0,1,0,0,1,1,1,0,1
421,20,1,0,5,5,3,2,2,1,1,5,3,1,1,1,5,5,8,10,10,1,0,0,1,1,1,0,0,0,1,1,1,1,1
422,18,3,2,3,5,2,2,1,2,0,3,1,2,1,2,1,4,10,13,13,1,0,0,1,1,0,1,1,0,1,0,1,1,1
423,16,1,3,1,5,4,1,2,1,0,4,3,3,1,3,5,11,10,11,11,1,0,0,1,1,0,1,0,0,1,1,0,1,0
424,16,2,2,5,5,1,2,2,2,0,4,4,4,1,1,5,0,12,12,12,1,0,0,1,0,0,1,1,0,1,1,1,0,0
425,15,1,1,1,3,4,2,1,1,1,4,1,3,1,1,2,6,10,10,10,1,0,0,1,0,0,1,0,0,0,1,1,1,0
426,15,3,3,1,5,1,2,2,1,0,5,4,4,2,3,5,4,10,10,11,1,0,0,1,0,0,1,0,0,1,1,1,0,0
427,16,2,3,1,3,1,2,2,2,0,4,5,2,1,2,5,0,16,17,17,1,0,0,1,0,0,0,0,0,0,1,1,0,0
428,15,2,1,1,5,2,2,2,1,0,1,3,4,1,1,1,0,6,8,9,1,0,1,1,0,0,0,0,0,0,1,0,0,0
429,16,4,4,1,5,2,2,1,2,0,5,3,2,1,3,2,5,10,11,11,0,1,1,0,0,0,1,0,0,0,1,1,0,0
430,16,1,2,5,5,4,2,1,3,0,4,4,3,1,1,5,0,10,11,11,0,1,0,0,1,1,0,0,0,1,1,1,0,0
431,17,3,2,1,5,1,1,1,2,1,4,5,4,1,2,5,0,10,10,10,1,0,0,1,0,0,0,0,0,0,1,1,1,0
432,17,1,1,5,5,4,1,1,1,1,5,4,4,2,2,5,0,6,6,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0
433,15,4,4,4,5,1,2,2,1,0,1,5,1,3,5,5,0,13,14,14,1,0,0,1,0,0,0,0,0,1,1,1,1,0
434,16,2,2,1,5,3,2,2,4,0,1,2,1,1,1,1,4,10,9,11,1,0,1,0,1,0,0,1,0,0,0,0,1,0
435,15,1,1,1,3,3,1,2,2,0,5,4,3,1,2,4,0,10,10,10,1,0,1,1,0,0,1,0,0,1,1,1,0,0
436,15,1,1,5,3,1,2,2,1,1,4,4,3,1,2,2,4,6,7,8,1,0,1,1,0,0,1,0,0,1,1,1,1,0
437,16,0,2,5,5,4,2,2,1,0,3,2,3,1,2,2,0,12,11,12,1,0,0,1,0,0,1,1,0,0,1,1,0,0
438,17,2,3,5,5,1,2,2,1,0,5,5,5,1,3,3,2,10,11,12,1,0,0,1,0,0,1,0,0,1,1,1,0,0
439,15,3,3,5,3,1,1,2,1,0,4,1,3,1,1,4,0,14,16,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0
441,17,1,1,5,5,2,2,1,2,0,4,4,3,2,4,5,4,8,9,9,0,1,0,1,1,0,0,0,1,1,0,1,0,0
442,15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,0,12,13,14,0,1,1,1,0,0,1,1,0,1,1,1,0,0
443,15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,7,7,9,8,0,1,1,1,0,0,1,1,0,1,1,1,0,0
444,16,3,4,5,2,4,2,3,2,0,3,4,5,1,2,5,4,9,10,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0
445,15,1,1,5,5,1,2,4,2,0,5,4,5,2,4,4,8,7,9,9,0,1,0,1,0,0,1,1,0,0,1,1,1,0
446,15,3,3,1,1,3,1,1,2,0,5,3,3,1,1,5,0,11,11,11,0,1,1,1,1,0,1,1,0,1,1,1,0,0
447,17,2,1,5,5,4,2,3,1,0,5,5,5,5,5,3,8,8,10,9,0,1,0,1,0,0,0,1,0,0,1,0,1,0
448,16,4,4,4,4,1,2,2,3,0,4,2,2,1,1,4,6,16,16,17,1,0,0,1,0,0,0,1,0,1,1,1,1,0
449,15,1,2,5,3,1,2,2,1,0,5,1,2,1,1,1,3,11,13,13,1,0,0,1,0,0,0,0,0,0,1,1,0,0
450,16,2,3,5,3,1,2,3,2,0,4,5,4,1,2,1,2,15,15,15,1,0,0,1,0,0,1,0,0,1,1,1,0,0
451,16,1,2,5,5,1,1,2,2,0,4,3,3,1,1,5,0,10,11,11,0,1,0,1,0,0,0,0,0,0,1,1,0,0
452,16,2,2,5,5,1,2,3,2,0,4,4,5,1,1,4,4,9,10,11,1,0,0,1,0,0,1,0,0,1,1,1,0,0
453,16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,0,10,8,8,1,0,0,1,1,0,1,0,0,0,1,1,0,0
454,16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,3,9,8,8,1,0,0,1,1,0,1,0,0,0,1,1,0,0
455,15,2,1,1,5,2,2,1,2,0,4,4,2,3,3,2,0,9,10,9,1,0,0,1,1,1,1,0,0,1,0,1,0,0
456,16,1,1,1,5,1,1,1,2,0,5,4,3,2,1,2,0,13,14,15,1,0,0,1,1,0,1,0,0,0,0,1,1,0
457,17,1,2,1,3,3,2,1,1,0,5,5,5,5,5,3,4,10,11,11,0,1,1,1,0,0,1,1,0,1,1,1,0,0
458,16,1,1,5,5,2,1,4,4,0,4,3,2,1,1,1,0,13,10,13,1,0,0,1,0,0,1,0,0,1,0,1,0,0
459,16,1,1,1,5,4,1,4,3,0,4,4,3,1,1,5,2,10,9,10,1,0,0,1,0,1,1,0,0,0,1,1,0,0
460,15,1,1,1,5,2,1,2,2,0,4,3,3,1,1,2,1,11,10,11,1,0,0,1,0,0,1,1,0,1,1,1,0,0
461,16,1,1,1,5,4,2,2,1,0,4,2,2,4,3,2,0,13,12,14,1,0,0,1,0,0,0,1,0,1,1,1,1,0
462,15,1,1,1,1,1,1,3,2,0,4,2,1,1,2,2,0,13,14,14,1,0,0,1,0,0,1,0,0,0,1,1,0,0
463,15,2,2,5,5,4,1,1,3,0,4,4,3,2,2,5,2,14,11,12,1,0,1,1,0,1,1,0,0,0,1,1,0,0
464,16,1,1,1,5,4,1,2,1,0,3,4,4,3,4,5,6,11,11,11,0,1,0,1,0,0,0,1,0,0,1,1,0,0
465,18,1,2,5,5,1,1,1,2,1,3,4,4,2,3,5,9,9,8,8,1,0,0,1,1,0,1,1,0,1,1,1,1,0
466,15,3,1,5,3,2,2,2,1,0,3,2,3,1,3,4,0,10,9,11,0,1,0,1,1,0,1,0,0,0,1,1,0,0
467,16,2,2,5,3,1,1,3,2,0,5,3,4,1,1,2,1,14,13,14,1,0,0,1,0,0,1,1,0,1,1,1,0,0
468,15,2,2,2,5,3,2,3,1,0,4,3,3,1,2,4,1,13,12,13,0,1,0,1,1,0,0,0,0,0,1,1,0,0
469,16,4,4,5,4,1,1,1,2,0,4,3,1,1,1,3,0,13,12,13,0,1,0,1,1,0,1,1,0,0,1,1,1,0
470,15,3,3,3,5,3,2,1,2,0,4,5,4,1,1,1,4,13,12,12,1,0,0,1,0,0,1,0,0,1,1,1,1,0
471,16,2,2,1,5,1,2,2,2,1,4,4,4,2,3,5,2,12,11,12,1,0,0,1,0,0,1,1,0,0,0,1,0,0
472,16,2,2,5,5,2,1,3,1,0,4,3,2,1,1,4,0,14,14,16,1,0,1,1,0,0,1,1,0,0,1,1,1,0
473,16,2,1,1,3,1,2,2,1,0,2,4,3,2,3,4,4,10,8,10,0,1,1,1,1,0,1,1,0,1,1,1,0,0
474,15,1,3,1,5,3,1,3,1,0,4,2,4,3,5,3,2,10,11,11,0,1,1,1,0,0,1,1,0,1,1,1,0,0
